campaign,topology,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,bead_height_std_mm,mc_iterations,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa
C1,uni,2240.0,0.456,4,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09139866772787411,0.0005545956367856793,0.09045840820380842,0.09141159527092317,0.09228000309334376
C1,uni,2240.0,0.458,4,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09339866772787411,0.0005545956367856793,0.09245840820380842,0.09341159527092317,0.09428000309334376
C1,uni,2240.0,0.46,4,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09539866772787413,0.0005545956367856793,0.09445840820380842,0.09541159527092317,0.09628000309334377
C1,uni,2240.0,0.462,4,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09739866772787413,0.0005545956367856793,0.09645840820380842,0.09741159527092318,0.09828000309334377
C1,uni,2240.0,0.464,4,1.0,0.25,10000,0.8595,0.8525507575080259,0.8661731375204601,0.09939866772787413,0.0005545956367856793,0.09845840820380843,0.09941159527092318,0.10028000309334377
C1,uni,2240.0,0.466,4,1.0,0.25,10000,0.0076,0.006076759374474527,0.009501416113629962,0.10139866772787412,0.0005545956367856793,0.10045840820380843,0.10141159527092318,0.10228000309334377
C1,uni,2240.0,0.468,4,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10339866772787414,0.0005545956367856796,0.10245840820380843,0.10341159527092318,0.10428000309334377
C1,uni,2240.0,0.47,4,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10539866772787407,0.0005545956367856797,0.10445840820380832,0.10541159527092316,0.10628000309334372
C1,uni,2240.0,0.472,4,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10739866772787408,0.0005545956367856797,0.10645840820380832,0.10741159527092316,0.10828000309334372
C1,uni,2240.0,0.474,4,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10939866772787407,0.0005545956367856815,0.10845840820380832,0.10941159527092316,0.11028000309334374
C1,uni,2240.0,0.476,4,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11139866772787411,0.0005545956367856802,0.11045840820380834,0.11141159527092317,0.11228000309334374
C1,uni,2240.0,0.478,4,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11339866772787412,0.0005545956367856797,0.11245840820380834,0.11341159527092318,0.11428000309334374
