case_id,topology,branch_inlet_config,num_branches,heads_per_branch,active_heads,total_flow_lpm,inlet_pressure_mpa,bead_height_mm,bead_height_std_mm,defect_count,p_bead,mc_iterations,terminal_pressure_mpa,pressure_margin_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,required_extra_inlet_pressure_mpa,worst_branch_index,ranking_or_location_id,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high
S2b,tree,80A-65A,4,8,32,2560.0,0.6,1.5,0.75,0,,0,0.1672767509544459,,,,,,,,,0.1672767509544459,0.0,,,,0.0,,
S2b,tree,80A-65A,4,8,32,2560.0,0.6,1.5,0.75,1,,10000,,,,,,,,,,0.1667212028963107,0.0012319314412734563,0.1642856405142678,0.1672767509544459,0.1672767509544459,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.6,1.5,0.75,2,,10000,,,,,,,,,,0.16620742948472567,0.0016529492308102215,0.1629437763898323,0.16710993098408367,0.1672767509544459,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.6,1.5,0.75,4,,10000,,,,,,,,,,0.16509957888775803,0.0022349979105290283,0.1606152863243652,0.1656397725175759,0.1672767509544459,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.6,1.5,0.75,8,,10000,,,,,,,,,,0.16289967977261793,0.0028959076860416806,0.1573529356834568,0.1634192830604786,0.1666650660948064,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.6,2.0,1.0,0,,0,0.1672767509544459,,,,,,,,,0.1672767509544459,0.0,,,,0.0,,
S2b,tree,80A-65A,4,8,32,2560.0,0.6,2.0,1.0,1,,10000,,,,,,,,,,0.16636969751253705,0.002046538950972688,0.16267004417381273,0.1672767509544459,0.1672767509544459,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.6,2.0,1.0,2,,10000,,,,,,,,,,0.16549914187472214,0.0027472580325160006,0.16017997049723193,0.16664388089286775,0.1672767509544459,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.6,2.0,1.0,4,,10000,,,,,,,,,,0.16363898684785333,0.0037190212393186975,0.1564125722605799,0.1645452796932857,0.1672767509544459,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.6,2.0,1.0,8,,10000,,,,,,,,,,0.16007688606833717,0.0048809714773099125,0.1510167955568905,0.16105208045662567,0.1659403411913197,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.6,2.5,1.25,0,,0,0.1672767509544459,,,,,,,,,0.1672767509544459,0.0,,,,0.0,,
S2b,tree,80A-65A,4,8,32,2560.0,0.6,2.5,1.25,1,,10000,,,,,,,,,,0.16578284285696987,0.0034019830499088344,0.16022910269086016,0.1672767509544459,0.1672767509544459,0.0001,1.765221952685649e-05,0.0005662834557441313
S2b,tree,80A-65A,4,8,32,2560.0,0.6,2.5,1.25,2,,10000,,,,,,,,,,0.16427527374402612,0.004943171953825838,0.1557903210517385,0.1658941255971697,0.1672767509544459,0.0001,1.765221952685649e-05,0.0005662834557441313
S2b,tree,80A-65A,4,8,32,2560.0,0.6,2.5,1.25,4,,10000,,,,,,,,,,0.16147127553891727,0.006607991789656951,0.15008724005564342,0.16313388060989312,0.1672767509544459,0.0009,0.00047357165665044376,0.0017097495986561175
S2b,tree,80A-65A,4,8,32,2560.0,0.6,2.5,1.25,8,,10000,,,,,,,,,,0.1561278582355916,0.008373146774301479,0.14073188804311063,0.15809238041192392,0.1650241407657222,0.0013,0.0007599045488158861,0.002223109496508462
S2b,tree,80A-65A,4,8,32,2560.0,0.6,3.0,1.5,0,,0,0.1672767509544459,,,,,,,,,0.1672767509544459,0.0,,,,0.0,,
S2b,tree,80A-65A,4,8,32,2560.0,0.6,3.0,1.5,1,,10000,,,,,,,,,,0.1647364197732988,0.0071100399680594254,0.1562310356667277,0.1672767509544459,0.1672767509544459,0.0016,0.0009851240465054562,0.0025976595913322323
S2b,tree,80A-65A,4,8,32,2560.0,0.6,3.0,1.5,2,,10000,,,,,,,,,,0.16261713756207896,0.00844463971009568,0.15029523919030474,0.1650738635228405,0.1672767509544459,0.0022,0.0014533386585013621,0.003328984164363006
S2b,tree,80A-65A,4,8,32,2560.0,0.6,3.0,1.5,4,,10000,,,,,,,,,,0.1580117918269863,0.012793170409071672,0.1395036011101205,0.1610634349939821,0.1672767509544459,0.0065,0.005103392041684965,0.00827562827387061
S2b,tree,80A-65A,4,8,32,2560.0,0.6,3.0,1.5,8,,10000,,,,,,,,,,0.14974220598595153,0.01655361301873926,0.1236610451036991,0.15370288026965823,0.16369116328879452,0.0159,0.013627593060243819,0.018544207820729748
