case_id,topology,branch_inlet_config,num_branches,heads_per_branch,active_heads,total_flow_lpm,inlet_pressure_mpa,bead_height_mm,bead_height_std_mm,defect_count,p_bead,mc_iterations,terminal_pressure_mpa,pressure_margin_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,required_extra_inlet_pressure_mpa,worst_branch_index,ranking_or_location_id,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high
P1,tree,80A-65A,4,8,16,1280.0,0.5314,2.0,0.5,,0.2,10000,,,,,,,,,,0.42048214708108755,0.0008584700816537394,0.41886675409649426,0.4206178848562209,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,0.5,0.0,,0.3,10000,,,,,,,,,,0.4214101596846299,0.00017396643799207304,0.42110558629856876,0.4214186245105995,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,0.5,0.25,,0.3,10000,,,,,,,,,,0.4213980902734771,0.00020983709462326492,0.42101012395972076,0.4214286345956483,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,0.5,0.5,,0.3,10000,,,,,,,,,,0.4213599660688909,0.0002923294771007565,0.42079034717995645,0.4214228719828959,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,1.0,0.0,,0.3,10000,,,,,,,,,,0.4210488330176357,0.0003667056681118825,0.4203973327145615,0.421079216217586,0.4215715908666855,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,1.0,0.25,,0.3,10000,,,,,,,,,,0.4210369653359811,0.0003936009087055349,0.42032281450128184,0.4210776494937074,0.42160181139598374,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,1.0,0.5,,0.3,10000,,,,,,,,,,0.42099876295906197,0.0004711214815277249,0.4201173132948308,0.42107201296020186,0.42164969244781736,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,1.5,0.0,,0.3,10000,,,,,,,,,,0.42057676603454985,0.0005742689878414465,0.41957082365799825,0.4206110965565064,0.4214763355300272,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,1.5,0.25,,0.3,10000,,,,,,,,,,0.42056100494460325,0.0006064120783636247,0.41947277706855884,0.42060743497396014,0.4214653712987458,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,1.5,0.5,,0.3,10000,,,,,,,,,,0.4205196222145997,0.0006822737764406183,0.41926987789912556,0.42060168247866536,0.4214802746058556,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,2.0,0.0,,0.3,10000,,,,,,,,,,0.4199947363428924,0.0008171178459161865,0.4185727191469702,0.42004031246561524,0.4212696988883025,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,2.0,0.25,,0.3,10000,,,,,,,,,,0.41998795459891153,0.0008565251673585204,0.41845406961473,0.4200482144645813,0.42128434867853015,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,2.0,0.5,,0.3,10000,,,,,,,,,,0.41991580693617725,0.0009422851505310306,0.4181982931607704,0.4200120490450132,0.4212898127348464,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,0.5,0.0,,0.05,10000,,,,,,,,,,0.28668149450267416,0.00018359441012306477,0.28625724348849907,0.28678953173913013,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,0.5,0.25,,0.05,10000,,,,,,,,,,0.28667787876876594,0.0002156468397795331,0.28621609529685854,0.28678953173913013,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,0.5,0.5,,0.05,10000,,,,,,,,,,0.28666689289713365,0.00028244178153356207,0.2860718374203708,0.28678953173913013,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.0,0.0,,0.05,10000,,,,,,,,,,0.28654866723195854,0.0004035295107486972,0.28561023063904056,0.28678953173913013,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.0,0.25,,0.05,10000,,,,,,,,,,0.28654072811226294,0.00043298678886023495,0.2856132091996528,0.28678953173913013,0.28678953173913013,0.0,0.0,0.00038401247776654115
